"LUCAS_ID","CONTAINER_ID","X_LAEA","Y_LAEA","Elevation","AnnualPrecip","AnnualTemp","LC_Survey_Code","Country","LC_1","LC_2","LC_3","LC_4","CLC_2018","CLC_2012","CLC_2006","CLC_2000","CLC_1990","CLC.firstChange","CLC.lastChange","num.CLC.changes","time.since.CLC.change","MWD","WSA","Xylosidase","Cellulase","N.actylglucosaminidase","beta.glucosidase","Acid.phosphatase","O2_Measurement_ID","O2_Channel","O2_Device","Basal_respiration","MIRR","Cmic","qO2","H2O_percent_FW","glucose_per_sample_SIR","water_added_SIR","date_O2_Measurement","date_of_sampling","remarks","machine_factor","coarse_2009","clay_2009","silt_2009","sand_2009","pHinH2O_2009","pHinCaCl2_2009","OC_2009","CaCO3_2009","N_2009","P_2009","K_2009","CEC_2009","Repeated","coarse_2015","clay_2015","sand_2015","silt_2015","pHinCaCl2_2015","pHinH2O_2015","Electrical_conductivity_2015","OC_2015","CaCO3_2015","P_2015","N_2015","K_2015","CEC_2015","NUTS0","NUTS1","NUTS2","NUTS3","MonthlyPrecipSum","MonthlyMeanTemp","dates","MeanNDVI90days","MeanNDVI3years","Sum_burned_areas_1year","LC_5","clay_2009_shapefile","silt_2009_shapefile","sand_2009_shapefile","pHinH2O_2009_shapefile","pHinCaCl2_2009_shapefile","OC_2009_shapefile","clay_yearCombine","silt_yearCombine","sand_yearCombine","pHinH2O_yearCombine","pHinCaCl2_yearCombine","year_of_yearCombine"
40783066,428,4078000,3066000,292,717,90,"B41","GERMANY","Dry pulses","Dry pulses, vegetables, and flowers","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,2.12983965517241,73.6842105263158,55.84,162.74,132.49,824.89,476.93,6928,"Channel 29","KLAUS",0.43147448,15.82073094,420.831443,0.00102529,9.662729472,0.0252,1.25,"4/3/19","n/a","n/a",1,8,27,57,17,7.67,7.14,"24.6","96",2,"134.1",701.8,18.5,"Yes",NA,NA,NA,NA,7.4,7.71,46.2,28.5,63,171.5,2.6,659.3,18.7,"DE","DEA","DEA2","DEA26",17.10000025,17.13899962,"2018-07-11",0.672444444444445,0.503640449438202,0,"Agriculture",27,57,17,7.67,7.14,"24.6",27,57,17,7.67,7.14,2009
40783218,52,4078000,3218000,16,775,101,"C10","NETHERLAND","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",242,242,242,242,"242",1990,1990,0,28,0.411281818181818,60,51.01,8.84,140.13,93.61,717.98,8571,"Channel 14","EMIL",0.852739726,4.053145611,107.8136733,0.007909384,12.82136341,0.0216,1.75,"4/24/19","n/a","n/a",1,2,6,16,78,5.35,4.59,"50.8","1",3.5,"74.6",33.8,7,"Yes",NA,NA,NA,NA,3.7,4.05,28.1,43.8,1,165,3.6,39.2,16.6,"NL","NL2","NL22","NL225",37.60000056,14.940333,"2018-05-25",0.673,0.699787234042553,0,"Forest",6,16,78,5.35,4.59,"50.8",6,16,78,5.35,4.59,2009
40883024,169,4088000,3024000,516,1005,78,"E20","GERMANY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,231,231,"231",1990,1990,0,28,1.6538972972973,86.8421052631579,84.85,94.96,315.32,560.44,708.56,8488,"Channel 21","EMIL",3.179107726,30.04497642,799.1963729,0.003977881,23.59494513,0.0216,1,"4/3/19","n/a","n/a",1,2,36,58,6,6.68,6.26,"46","1",4.9,"11",99.5,32.2,"Yes",NA,NA,NA,NA,6.5,6.73,50.8,41.8,4,11.9,4.9,117.1,22.2,"DE","DEB","DEB2","DEB24",43.50000065,12.35033306,"2018-05-25",0.689714285714286,0.701164556962025,0,"Grassland",36,58,6,6.68,6.26,"46",36,58,6,6.68,6.26,2009
40903100,455,4090000,3100000,147,871,98,"B11","GERMANY","Common wheat","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.65566225165563,46.1538461538462,19,24.93,55.92,236.34,207.72,8468,"Channel 1","EMIL",0.260460251,7.765574152,206.5642724,0.001260916,4.985920159,0.0216,1,"4/3/19","n/a","n/a",1,1,16,77,7,6.87,6.41,"15.4","2",1.3,"45.1",241.4,14.8,"Yes",NA,NA,NA,NA,7.1,7.32,15.75,15.1,1,41.8,1.4,94.7,23.4,"DE","DEA","DEA2","DEA27",7.300000109,18.46566625,"2018-07-11",0.766222222222222,0.596602150537634,0,"Agriculture",16,77,7,6.87,6.41,"15.4",16,77,7,6.87,6.41,2009
40962778,520,4096000,2778000,1054,1612,59,"C31","FRANCE","Spruce dominated mixed woodland","Mixed woodland","Woodland","Forest",312,312,312,312,"312",1990,1990,0,28,1.58590597014925,69.2307692307692,86.2,7.52,127.86,98.65,910.67,6900,"Channel 1","KLAUS",1.402664933,7.283067923,193.7296068,0.007240323,12.33618234,0.0504,1.5,"4/3/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",60,4,64,32,3.4,4.02,24.4,94.7,1,41.8,6.3,189.9,11.4,"FR","FRF","FRF3","FRF34",44.60000066,17.28499961,"2018-07-25",0.885333333333333,0.786681818181818,0,"Forest",10,18,72,6.77,6.47,"37.4",4,32,64,4.02,3.4,2015
40963282,256,4096000,3282000,8,804,98,"B21","NETHERLAND","Potatoes","Root crops","Cropland","Agriculture",242,242,242,242,"242",1990,1990,0,28,0.403296680497925,2.63157894736842,21.81,41.82,58.97,299.42,229.93,8490,"Channel 23","EMIL",0.380868337,2.832097894,75.33380398,0.005055743,6.129887343,0.0216,1,"4/3/19","n/a","n/a",1,2,3,8,89,6.21,5.53,"12","0",1.1,"83.3",142.4,4.2,"Yes",NA,NA,NA,NA,5,5.32,17.32,11.9,0,106.5,1.4,81,23.7,"NL","NL2","NL21","NL211",72.40000108,17.87866627,"2018-06-13",0.537142857142857,0.614537634408602,0,"Agriculture",3,8,89,6.21,5.53,"12",3,8,89,6.21,5.53,2009
41062772,640,4106000,2772000,649,1124,85,"B71","FRANCE","Apple fruit","Permanent crops: fruit trees","Cropland","Agriculture",242,242,242,242,"242",1990,1990,0,28,1.40418700265252,73.3333333333333,77.96,59.71,141.73,409.19,568.17,6911,"Channel 12","KLAUS",0.358878783,8.662591322,230.4249292,0.001557465,4.689498366,0.0252,0.5,"4/3/19","n/a","n/a",1,19,10,18,72,6.77,6.47,"37.4","3",3.4,"81.1",394.9,13.7,"Yes",NA,NA,NA,NA,6.3,6.5,6.32,9.8,3,33.1,0.9,195.4,17.8,"FR","FRF","FRF1","FRF12",28.00000042,21.24533286,"2018-08-12",0.843111111111111,0.749186813186813,0,"Agriculture",10,18,72,6.77,6.47,"37.4",10,18,72,6.77,6.47,2009
41062870,343,4106000,2870000,226,816,103,"E20","FRANCE","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",242,242,242,242,"231",2000,2000,1,18,1.99113839285714,94.1176470588235,107.94,102.88,165.15,544.05,819.42,8487,"Channel 20","EMIL",1.526030579,24.68421392,656.6000903,0.00232414,14.56679894,0.0216,1,"4/3/19","n/a","n/a",1,14,38,52,10,5.9,5.54,"38.3","2",4,"29.4",122.5,28.1,"Yes",NA,NA,NA,NA,5.7,5.93,32.8,51.8,0,56.7,5.6,123.2,30,"FR","FRF","FRF1","FRF11",60.2000009,19.41299957,"2018-07-03",0.800444444444445,0.676081632653061,0,"Grassland",38,52,10,5.9,5.54,"38.3",38,52,10,5.9,5.54,2009
41063212,92,4106000,3212000,47,787,99,"E20","GERMANY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,"211",1990,1990,0,28,1.62725974025974,73.5294117647059,99.07,139.58,161.9,697.01,763.25,9287,"Channel 10","EMIL",1.795395912,14.98908514,398.7096646,0.004503016,16.17035435,0.0216,0.5,"4/10/19","n/a","n/a",1,3,14,17,69,6.49,5.85,"19.1","0",1.8,"87.2",333.6,13.1,"Yes",NA,NA,NA,NA,4.9,5.23,83.3,17.8,1,88,2.1,182.8,8.3,"DE","DEA","DEA3","DEA34",43.90000065,14.969333,"2018-05-18",0.515555555555556,0.636164948453608,0,"Grassland",14,17,69,6.49,5.85,"19.1",14,17,69,6.49,5.85,2009
41102514,222,4110000,2514000,1075,957,77,"C22","ITALY","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,"312",1990,1990,0,28,1.61665938864629,50,21.81,10.53,165.95,166.45,206.69,8748,"Channel 11","EMIL",1.112903226,5.483870968,145.8709677,0.007629368,14.2476254,21.6,0.5,"5/27/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",53,17,26,57,7.2,7.87,14.83,17.5,151,6.5,1.2,26.8,11.9,"IT","ITC","ITC2","ITC20",74.0000011,12.0826664,"2018-06-07",0.683333333333333,0.653318681318681,0,"Forest",7,24,69,6.81,6.59,"34.3",17,57,26,7.87,7.2,2015
41183292,235,4118000,3292000,17,785,97,"B22","NETHERLAND","Sugar beet","Root crops","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,0.694178977272738,34.2857142857143,73.65,50.95,110.77,477.39,795.46,8493,"Channel 26","EMIL",1.073107663,8.194640339,217.977433,0.004923022,29.14723518,0.0216,1,"4/3/19","n/a","n/a",1,6,5,7,88,6.36,5.99,"57.5","0",2.7,"105.9",118.5,20.3,"Yes",NA,NA,NA,NA,4.7,4.96,74.3,110.4,0,148,5.2,341.3,40.8,"NL","NL1","NL13","NL132",79.90000119,18.11633293,"2018-06-13",0.4755,0.583472527472528,0,"Agriculture",5,7,88,6.36,5.99,"57.5",5,7,88,6.36,5.99,2009
41183328,238,4118000,3328000,2,772,97,"B11","NETHERLAND","Common wheat","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,0.820999999999999,27.7777777777778,55.04,19.26,62.38,194.93,624.24,6906,"Channel 7","KLAUS",1.828381148,11.85849271,315.4359062,0.005796363,16.40256959,0.0252,0.5,"4/3/19","n/a","n/a",1,6,5,13,81,4.33,4.1,"128","0",5.2,"140.4",217.5,17,"Yes",NA,NA,NA,NA,4.2,4.51,67.6,60.2,0,89.3,3.1,78.5,40.2,"NL","NL1","NL11","NL111",36.80000055,17.65966627,"2018-06-13",0.480571428571429,0.570723404255319,0,"Agriculture",5,13,81,4.33,4.1,"128",5,13,81,4.33,4.1,2009
41243258,317,4124000,3258000,26,785,98,"C10","GERMANY","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",231,231,242,242,"242",2012,2012,1,6,1.19038947368421,53.8461538461538,404.16,46.74,322.95,375.59,1550.95,6910,"Channel 11","KLAUS",2.47146402,8.2382134,219.1364764,0.011278195,46.31140716,0.0432,0.5,"4/3/19","n/a","n/a",1,4,5,18,77,3.62,2.8,"155.8","0",6.9,"31.2",145.1,11.8,"Yes",NA,NA,NA,NA,3,4,42.8,207.7,0,63.3,10.7,158.2,19.3,"DE","DE9","DE94","DE94B",84.20000125,18.0919996,"2018-06-26",0.7725,0.669787234042553,0,"Forest",5,18,77,3.62,2.8,"155.8",5,18,77,3.62,2.8,2009
41283342,244,4128000,3342000,-2,758,97,"B11","NETHERLAND","Common wheat","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,2.48079722222222,94.7368421052632,31.24,40.83,99.74,338.99,270.33,6926,"Channel 27","KLAUS",0.513367917,8.721734504,231.9981378,0.002212811,16.42487911,0.0216,1,"4/3/19","n/a","n/a",1,0,35,47,18,7.3,6.82,"41.5","13",3.3,"97.2",345.3,33.7,"Yes",NA,NA,NA,NA,7.2,7.41,29.1,20,3,74.8,2.6,272.5,42.3,"NL","NL1","NL11","NL111",50.10000075,17.56966627,"2018-06-13",0.768,0.591080459770115,0,"Agriculture",35,47,18,7.3,6.82,"41.5",35,47,18,7.3,6.82,2009
41302368,329,4130000,2368000,499,870,123,"C10","ITALY","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",211,211,211,211,"211",1990,1990,0,28,1.47302364864865,87.5,113.91,194.68,268.81,1141.9,819.24,8675,"Channel 28","EMIL",3.2825937,26.33708899,700.566567,0.004685627,27.74547267,21.6,0.5,"n/a","n/a","n/a",1,13,20,39,41,6.88,6.08,"24.6","1",2.5,"40.6",222.8,10.9,"Yes",NA,NA,NA,NA,6.2,6.31,46.7,23.2,0,24.3,3.2,130.2,13.4,"IT","ITC","ITC1","ITC16",77.70000116,18.97799958,"2018-06-18",0.614222222222222,0.607387755102041,0,"Forest",20,39,41,6.88,6.08,"24.6",20,39,41,6.88,6.08,2009
41303178,464,4130000,3178000,108,919,97,"C22","GERMANY","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,"312",1990,1990,0,28,0.453416223404259,36.6666666666667,162.4,11.18,36.21,126.27,709.88,8474,"Channel 7","EMIL",0.521337521,2.300018474,61.18049141,0.008521303,10.52892562,0.0432,0.5,"4/3/19","n/a","n/a",1,4,4,20,76,4.29,3.83,"23.3","1",1.1,"13.6",21.7,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.50000035,17.70866627,"2018-07-11",0.867555555555556,0.729913043478261,0,"Forest",4,20,76,4.29,3.83,"23.3",4,20,76,4.29,3.83,2009
41342812,399,4134000,2812000,179,697,110,"B82","FRANCE","Vineyards","Other permanent crops","Cropland","Agriculture",221,221,221,221,"221",1990,1990,0,28,2.22437443946188,82.8571428571428,49.94,91.1,121.01,577.57,382.76,6913,"Channel 14","KLAUS",0.324679943,14.56140351,387.3333333,0.000838244,6.407056083,0.0216,1.5,"4/3/19","n/a","n/a",1,8,24,63,13,6.43,5.35,"9.5","0",1.2,"17.1",157.7,12.1,"Yes",NA,NA,NA,NA,6.2,6.31,12.89,20.3,1,33.5,2.2,264.8,16.9,"FR","FRF","FRF1","FRF11",32.60000049,20.31966621,"2018-07-16",0.693777777777778,0.51075,0,"Agriculture",24,63,13,6.43,5.35,"9.5",24,63,13,6.43,5.35,2009
41383284,349,4138000,3284000,27,772,97,"C22","GERMANY","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,"312",1990,1990,0,28,0.457777397260275,65.2173913043478,72.78,5.14,103.95,101.92,348.19,8699,"Channel 22","EMIL",NA,NA,NA,NA,2.256919801,25.2,1.75,"5/15/19","n/a","n/a",1,4,2,5,93,4.65,4.01,"46","3",1.9,"23.7",35,6.8,"Yes",NA,NA,NA,NA,4.1,4.52,10.82,17.6,0,41.6,1,20.9,6,"DE","DE9","DE94","DE949",73.30000109,17.9379996,"2018-06-26",0.7155,0.664703296703297,0,"Forest",2,5,93,4.65,4.01,"46",2,5,93,4.65,4.01,2009
41462518,217,4146000,2518000,1696,841,41,"E20","ITALY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",243,243,231,231,"231",2012,2012,1,6,1.28698076923078,84.8484848484849,195.55,257.33,454.86,1176.93,1250.46,7187,"Channel 18","KLAUS",3.084527569,32.25649745,858.0228322,0.003594925,32.0739152,21.6,1.25,"5/27/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",4,13,23,63,6.2,6.38,59.7,49.1,1,42.5,5.4,105.3,19.6,"IT","ITC","ITC2","ITC20",75.00000112,8.777333137,"2018-06-07",0.63,0.657777777777778,0,"Grassland",7,24,69,6.81,6.59,"34.3",13,63,23,6.38,6.2,2015
41463292,330,4146000,3292000,22,779,97,"B13","GERMANY","Barley","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,0.410797263681592,18.9189189189189,35.73,19.06,65,192.94,397.47,8482,"Channel 15","EMIL",0.690489696,5.49253167,146.1013424,0.004726101,12.37574553,0.0216,0.5,"4/3/19","n/a","n/a",1,23,3,9,88,5.64,5.13,"24.7","1",1.6,"115.2",98.6,6.5,"Yes",NA,NA,NA,NA,5.1,5.31,37,32.9,0,128.3,2.2,197.2,9.9,"DE","DE9","DE94","DE949",64.10000096,17.72333294,"2018-06-26",0.6675,0.612224719101124,0,"Agriculture",15.49635446,32.6581604,36.65227145,5.64,5.13,"24.7",15.49635446,32.6581604,36.65227145,5.64,5.13,2009
41622476,417,4162000,2476000,259,916,129,"E20","ITALY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",243,243,243,243,"211",2000,2000,1,18,1.82660997067449,68.4210526315789,45.84,26.41,75.54,190.26,600.9,5361,"Channel 21","EMIL",1.081041968,9.323272001,247.9990352,0.004359057,18.3628692,21.6,0.75,"5/8/19","n/a","n/a",1,4,15,64,21,5.08,4.66,"15.3","0",1.6,"28.9",86.1,5.8,"Yes",NA,NA,NA,NA,4.3,4.53,27.1,12.6,0,29.8,1.7,81.1,8.4,"IT","ITC","ITC1","ITC11",26.40000039,23.47366614,"2018-07-11",0.804444444444445,0.687397849462366,0,"Grassland",15,64,21,5.08,4.66,"15.3",15,64,21,5.08,4.66,2009
41642978,133,4164000,2978000,206,536,100,"B82","GERMANY","Vineyards","Other permanent crops","Cropland","Agriculture",221,221,221,221,"221",1990,1990,0,28,2.14786666666667,27.027027027027,19.11,30.33,53.41,310,241.44,8495,"Channel 28","EMIL",0.475879794,8.806511137,234.2531963,0.002031476,16.18889809,0.0216,0.5,"4/3/19","n/a","n/a",1,8,32,56,12,6.64,6.24,"17.1","1",1.8,"73.9",601.8,17.2,"Yes",NA,NA,NA,NA,5.8,5.97,23.1,14.9,0,110.1,1.8,577.8,31.4,"DE","DEB","DEB1","DEB14",70.70000105,15.24233299,"2018-05-25",0.6695,0.552,0,"Agriculture",32,56,12,6.64,6.24,"17.1",32,56,12,6.64,6.24,2009
41722878,414,4172000,2878000,161,837,108,"F40","FRANCE","Other bare soil","Other bare soil","Bare land and lichens/moss","Bare",242,242,242,242,"242",1990,1990,0,28,1.40059929078014,62.0689655172414,33,31.71,81.37,279.99,333.35,9278,"Channel 1","EMIL",0.791490922,6.545021089,174.097561,0.004546249,9.463722397,0.0216,0.5,"4/10/19","n/a","n/a",1,13,10,33,57,5.03,4.41,"7.3","0",1,"66.2",210.5,4.9,"Yes",NA,NA,NA,NA,6.2,6.31,13.71,8.6,1,59.5,1,204.1,4.2,"FR","FRF","FRF1","FRF11",50.70000076,20.12266622,"2018-07-10",0.723,0.533591397849462,0,"Other",10,33,57,5.03,4.41,"7.3",10,33,57,5.03,4.41,2009
41763142,517,4176000,3142000,369,1181,82,"B32","GERMANY","Rape and turnip rape","Non-permanent industrial crops","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.91649380165289,76,51.17,62.02,127.51,435.65,441.1,6924,"Channel 25","KLAUS",0.85775076,14.295846,380.2695035,0.002255639,17.83216783,0.0216,1,"4/3/19","n/a","n/a",1,34,26,54,20,6.38,5.74,"18.6","2",2,"49",264.2,13.2,"Yes",NA,NA,NA,NA,6.5,6.73,37,16.6,3,57.7,2.3,444,18.3,"DE","DEA","DEA5","DEA57",49.80000074,17.84766627,"2018-07-25",0.731111111111111,0.623347826086957,0,"Agriculture",26,54,20,6.38,5.74,"18.6",26,54,20,6.38,5.74,2009
41783356,94,4178000,3356000,8,791,96,"H12","GERMANY","Peatbogs","Inland wetlands","Wetlands","Wetlands",231,231,231,231,"231",1990,1990,0,28,1.50342499999999,27.027027027027,49.22,12.3,155.88,139.86,904.1,8447,"Channel 10","EMIL",8.292972058,25.76912221,685.4586509,0.012098428,83.20773496,0.0252,0.5,"3/26/19","n/a","n/a",1,10,0,0,0,4.67,4.57,"442.1","0",22,"83.5",305.7,94,"Yes",NA,NA,NA,NA,3.4,3.89,67.8,559.7,0,48.3,14.3,65.8,30.4,"DE","DE9","DE94","DE946",38.10000057,16.56533296,"2018-05-30",0.717142857142857,0.688943820224719,0,"Other",15.68242123,36.55887231,45.65505804,4.67,4.57,"442.1",15.68242123,36.55887231,45.65505804,4.67,4.57,2009
41822414,40,4182000,2414000,180,682,139,"E20","ITALY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",221,221,221,221,"221",1990,1990,0,28,1.96274193548387,75,45.12,69.1,156.96,436.6,194.56,7135,"Channel 26","KLAUS",1.681055646,12.33906165,328.2190398,0.005121749,19.27332783,21.6,1,"5/15/19","n/a","n/a",1,5,25,71,5,7.96,7.41,"17","165",1.7,"0",197,17.3,"Yes",NA,NA,NA,NA,7.3,7.62,36.8,19.4,184,14.2,2.5,267.9,13,"IT","ITC","ITC1","ITC17",60.90000091,17.8669996,"2018-05-17",0.518285714285714,0.500979591836735,0,"Grassland",25,71,5,7.96,7.41,"17",25,71,5,7.96,7.41,2009
41823036,158,4182000,3036000,128,634,102,"B11","GERMANY","Common wheat","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.72951438053097,55.2631578947368,63.49,107.44,115.76,652.59,456.63,8475,"Channel 8","EMIL",0.554177795,15.09474755,401.5202849,0.001380199,13.05357439,0.0216,0.5,"4/3/19","n/a","n/a",1,9,19,71,10,7.37,6.84,"14.2","3",1.5,"48.3",276,14.7,"Yes",NA,NA,NA,NA,6.7,6.85,26.4,18.5,0,41.6,2.2,370.4,19.4,"DE","DE7","DE72","DE723",37.70000056,14.07399969,"2018-05-24",0.692,0.544086021505376,0,"Agriculture",19,71,10,7.37,6.84,"14.2",19,71,10,7.37,6.84,2009
41883154,474,4188000,3154000,237,870,90,"C10","GERMANY","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",313,313,231,231,"231",2012,2012,1,6,1.75891152263375,89.1891891891892,53.35,5.94,96.16,105.72,1046.54,8480,"Channel 13","EMIL",0.88795045,6.646646647,176.8008008,0.005022321,11.49501661,0.0432,1,"4/3/19","n/a","n/a",1,16,23,60,17,4.45,3.57,"52.7","0",3.2,"16.1",59.4,12.2,"Yes",NA,NA,NA,NA,3.6,4.25,42,121,0,46.1,8.1,199.2,4.7,"DE","DEA","DEA5","DEA5B",41.10000061,17.88766627,"2018-07-25",0.757333333333333,0.553626373626374,0,"Forest",23,60,17,4.45,3.57,"52.7",23,60,17,4.45,3.57,2009
41902558,397,4190000,2558000,265,972,123,"C10","ITALY","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",331,331,331,331,"331",1990,1990,0,28,0.583019444444449,37.1428571428572,115.73,171.84,248.75,963.98,1248.44,7100,"Channel 21","KLAUS",1.994279176,17.99071955,478.5531401,0.00416731,13.32231405,21.6,1.75,"5/8/19","n/a","n/a",1,3,5,25,70,4.95,4.75,"62.8","1",5.6,"49.9",93.3,14.5,"Yes",NA,NA,NA,NA,4.5,5.17,29.9,8.9,0,8,1.2,92.9,4.4,"IT","ITC","ITC1","ITC14",28.40000042,18.71333292,"2018-07-18",0.603111111111111,0.455607843137255,0,"Forest",5,25,70,4.95,4.75,"62.8",5,25,70,4.95,4.75,2009
41922438,310,4192000,2438000,211,736,135,"B82","ITALY","Vineyards","Other permanent crops","Cropland","Agriculture",242,242,242,242,"242",1990,1990,0,28,2.04318994413407,74.3589743589744,39.83,36.39,73.7,375.45,136.48,8757,"Channel 20","EMIL",0.871515846,10.93356243,290.8327606,0.002996622,12.80173131,21.6,1,"5/27/19","n/a","n/a",1,2,38,49,14,7.91,7.43,"8.4","227",1,"0",201,27.5,"Yes",NA,NA,NA,NA,7.2,7.54,20.5,10.6,192,20.4,1.5,258.3,27.3,"IT","ITC","ITC1","ITC18",50.30000075,22.22133284,"2018-06-26",0.584,0.464156862745098,0,"Agriculture",38,49,14,7.91,7.43,"8.4",38,49,14,7.91,7.43,2009
41941786,98,4194000,1786000,96,614,176,"E30","ITALY","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",242,242,242,242,"242",1990,1990,0,28,1.02575055928412,77.7777777777778,14.47,13.49,61.2,160.81,144.65,7151,"Channel 12","KLAUS",0.679117752,4.23218309,112.5760702,0.006032523,7.243029203,21.6,1,"5/22/19","n/a","n/a",1,4,8,7,85,6.73,6.45,"5","1",0.6,"0",88.6,5.9,"Yes",NA,NA,NA,NA,6.6,6.83,9.01,7.3,1,8.2,0.8,78.6,6.1,"IT","ITG","ITG2","ITG2C",80.7000012,16.35133297,"2018-05-14",0.5795,0.441028571428571,0,"Grassland",8,7,85,6.73,6.45,"5",8,7,85,6.73,6.45,2009
42143270,303,4214000,3270000,36,706,97,"B21","GERMANY","Potatoes","Root crops","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,0.743219277108437,47.0588235294118,40.32,54.72,74.62,305.74,479.87,6916,"Channel 17","KLAUS",0.877913231,10.36632007,275.7441138,0.003183797,8.135704875,0.0216,1.25,"4/3/19","n/a","n/a",1,4,5,7,88,5.93,5.46,"43.1","0",3.4,"59",120.1,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.80000043,17.70233294,"2018-07-03",0.677333333333333,0.578595744680851,0,"Agriculture",5,7,88,5.93,5.46,"43.1",5,7,88,5.93,5.46,2009
42182510,337,4218000,2510000,266,1244,127,"E20","ITALY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,"211",1990,1990,0,28,0.97812686567164,55.5555555555556,71.5,38.44,100.11,364.43,870.84,8702,"Channel 25","EMIL",1.103164557,6.537271449,173.8914205,0.006343985,21.67878387,21.6,0.75,"5/15/19","n/a","n/a",1,11,14,43,43,5.67,4.9,"41.7","1",2.9,"27.9",136.2,4.5,"Yes",NA,NA,NA,NA,4.5,4.77,24,42.9,0,27.5,3.8,126.3,9.8,"IT","ITC","ITC4","ITC41",95.20000142,21.0156662,"2018-06-19",0.726285714285714,0.617616161616162,0,"Grassland",14,43,43,5.67,4.9,"41.7",14,43,43,5.67,4.9,2009
42183148,506,4218000,3148000,458,1016,76,"C21","GERMANY","Spruce dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,"312",1990,1990,0,28,1.25964594594595,59.375,190.23,22.73,74.72,238.62,2501.44,6925,"Channel 26","KLAUS",2.315527682,9.692906574,257.8313149,0.008980785,23.27857972,0.0432,1,"4/3/19","n/a","n/a",1,23,29,55,16,3.78,3.02,"115.6","1",5.3,"17.1",93.9,16.5,"Yes",NA,NA,NA,NA,3.2,3.82,25.1,183,0,34.9,10.3,157,32.7,"DE","DEA","DEA5","DEA57",28.80000043,18.20799959,"2018-07-25",0.855111111111111,0.732769230769231,0,"Forest",29,55,16,3.78,3.02,"115.6",29,55,16,3.78,3.02,2009
42223056,180,4222000,3056000,210,680,96,"E20","GERMANY","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,211,211,"211",2012,2012,1,6,1.34164860681114,47.0588235294118,116.23,117.75,197.23,670.54,765.07,6915,"Channel 16","KLAUS",1.452031603,16.70617005,444.3841234,0.003267515,11.69435216,0.0216,1,"4/3/19","n/a","n/a",1,13,17,52,31,5.48,4.96,"19.7","1",2.1,"15.5",67,10.4,"Yes",NA,NA,NA,NA,5.4,5.5,8.11,23.1,0,28.5,2.6,96.6,23.2,"DE","DE7","DE72","DE721",54.20000081,14.29466635,"2018-05-24",0.696888888888889,0.648611764705882,0,"Grassland",17,52,31,5.48,4.96,"19.7",17,52,31,5.48,4.96,2009
