LUCAS_ID,X_LAEA,Y_LAEA,LC,Specific,Broad,Ours,Bas,MIRR,Cmic,qO2,H2O_FW
37222482,3722000,2482000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,2.310106593,25.83168838,687.1229109,0.003361999,16.15359153
44522402,4452000,2402000,Apple fruit,Permanent crops: fruit trees,Cropland,Agriculture,0.250329877,5.163053723,137.337229,0.001822739,11.04963112
49224492,4922000,4492000,Other Artificial Areas,Other artificial areas,Artificial Land,Other,0.744316997,19.32916232,514.1557178,0.001447649,20.34883721
45163932,4516000,3932000,Oats,Cereals,Cropland,Agriculture,0.361279334,10.00063084,266.0167802,0.001358107,11.1783493
35462962,3546000,2962000,Common wheat,Cereals,Cropland,Agriculture,0.724746974,6.808229146,181.0988953,0.00400194,15.87646077
54301746,5430000,1746000,Vineyards,Other permanent crops,Cropland,Agriculture,1.079,12.22866667,325.2825333,0.003317116,15.71139582
42543140,4254000,3140000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.944393467,7.006790237,186.3806203,0.005067015,9.530134484
28222378,2822000,2378000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,2.448201439,14.92805755,397.0863309,0.006165414,30.5
35562670,3556000,2670000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0.386495925,9.662398137,257.0197905,0.001503759,13.69725385
45424490,4542000,4490000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,13.84463508,124.469862,3310.89833,0.004181534,84.44331469
35482708,3548000,2708000,Sunflower,Non-permanent industrial crops,Cropland,Agriculture,0.205916031,11.98536896,318.8108142,0.000645888,12.25720027
35442636,3544000,2636000,Maize,Cereals,Cropland,Agriculture,0.223590533,17.94047848,477.2167276,0.00046853,14.02812242
49423488,4942000,3488000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.707954756,9.131590333,242.9003029,0.00291459,11.35765943
29482396,2948000,2396000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,4.434591022,23.01110805,612.0954742,0.007244934,39.20977733
42843218,4284000,3218000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.680934546,2.417811069,64.31377445,0.010587694,6.565572405
42483154,4248000,3154000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.891632115,3.962809398,105.41073,0.008458647,11.84582157
39422470,3942000,2470000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,1.823653038,12.0519679,320.5823462,0.005688564,13.18626638
32901910,3290000,1910000,Barley,Cereals,Cropland,Agriculture,0,7.292696321,193.9857221,0,9.687551661
37642978,3764000,2978000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,0,12.03113815,320.0282749,0,6.897700766
33462052,3346000,2052000,Shrubland without tree cover,Shrubland without tree cover,Shrubland,Other,0.207908391,16.53366732,439.7955508,0.000472739,6.912058628
42603190,4260000,3190000,Common wheat,Cereals,Cropland,Agriculture,0.410745847,6.112289384,162.5868976,0.002526316,5.982053838
49142992,4914000,2992000,Soya,Non-permanent industrial crops,Cropland,Agriculture,0.615270571,5.69125278,151.3873239,0.004064215,10.27602261
45324498,4532000,4498000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,3.174771109,20.26449644,539.0356053,0.005889724,17.06041174
35782450,3578000,2450000,Lucerne,Fodder crops,Cropland,Agriculture,0.653782744,21.8941198,582.3835867,0.001122598,9.273724447
46804612,4680000,4612000,Other coniferous woodland,Coniferous woodland,Woodland,Forest,1.000988533,3.446026097,91.66429419,0.010920158,16.2027833
27361846,2736000,1846000,Olive groves,Other permanent crops,Cropland,Agriculture,0,15.39778808,409.581163,0,7.077739102
30622096,3062000,2096000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0.760305344,2.252756573,59.92332485,0.01268797,2.545875351
32461916,3246000,1916000,Dry pulses,"Dry pulses, vegetables, and flowers",Cropland,Agriculture,0,18.92476852,503.3988426,0,5.216389666
47902078,4790000,2078000,Vineyards,Other permanent crops,Cropland,Agriculture,0.79573469,9.635426857,256.3023544,0.003104672,15.7434883
32621922,3262000,1922000,Sunflower,Non-permanent industrial crops,Cropland,Agriculture,0,11.20783773,298.1284836,0,3.38107928
51242902,5124000,2902000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.87811371,24.25239272,645.1136464,0.002911291,11.92430079
49364510,4936000,4510000,Other Artificial Areas,Other artificial areas,Artificial Land,Other,1.201737452,18.05276705,480.2036036,0.002502558,13.5658268
48142998,4814000,2998000,Other fruit trees and berries,Permanent crops: fruit trees,Cropland,Agriculture,0.875712176,7.355982275,195.6691285,0.004475474,15.05646173
32401886,3240000,1886000,Vineyards,Other permanent crops,Cropland,Agriculture,0.127714139,8.514275945,226.4797401,0.00056391,2.743598271
49384832,4938000,4832000,Other coniferous woodland,Coniferous woodland,Woodland,Forest,13.99907834,93.07219662,2475.72043,0.005654547,84.55076178
48422818,4842000,2818000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,1.229863222,11.40514184,303.376773,0.004053914,12.94856954
30982262,3098000,2262000,Other leguminous and mixtures for fodder,Fodder crops,Cropland,Agriculture,0.311083348,7.011719912,186.5117497,0.001667902,7.019581812
31682218,3168000,2218000,Common wheat,Cereals,Cropland,Agriculture,0.8000378,10.98091098,292.0922321,0.00273899,12.68976898
54361858,5436000,1858000,Olive groves,Other permanent crops,Cropland,Agriculture,0.958719939,10.53020261,280.1033895,0.003422736,12.69631344
45763046,4576000,3046000,Common wheat,Cereals,Cropland,Agriculture,1.617691154,7.420178799,197.3767561,0.008195956,14.56020495
27982170,2798000,2170000,Floriculture and ornamental plants,"Dry pulses, vegetables, and flowers",Cropland,Agriculture,1.55985717,17.88636221,475.7772349,0.003278545,10.90087073
37282438,3728000,2438000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.507648184,14.38878266,382.7416189,0.003939076,13.42492965
32702146,3270000,2146000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,2.29327018,17.41793303,463.3170186,0.004949678,15.6203164
30502272,3050000,2272000,Common wheat,Cereals,Cropland,Agriculture,0.67398065,14.14881364,376.3584428,0.001790795,3.837846818
46324670,4632000,4670000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,1.029959227,6.572120782,174.8184128,0.005891595,7.006264425
50241952,5024000,1952000,Olive groves,Other permanent crops,Cropland,Agriculture,0.196482922,3.602186901,95.81817157,0.002050581,1.235804943
28801616,2880000,1616000,Durum wheat,Cereals,Cropland,Agriculture,0.247067064,17.63380611,469.0592424,0.000526729,5.290215589
35922588,3592000,2588000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.31795229,8.623251495,229.3784898,0.001386147,3.381561238
47083048,4708000,3048000,Other mixed woodland,Mixed woodland,Woodland,Forest,0.34646098,16.16817907,430.0735632,0.000805585,8.502158751
50644764,5064000,4764000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,29.70765027,139.0892532,3699.774135,0.008029585,87.72429985
48903376,4890000,3376000,Common wheat,Cereals,Cropland,Agriculture,0.108537269,8.838034747,235.0917243,0.000461681,11.30074565
30802294,3080000,2294000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,0.591311903,8.364900087,222.5063423,0.002657506,4.623798475
44402394,4440000,2394000,Maize,Cereals,Cropland,Agriculture,0.946532062,7.137782763,189.8650215,0.004985289,11.7908971
46723704,4672000,3704000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,1.233612805,11.59806911,308.5086382,0.003998633,12.4311697
35342564,3534000,2564000,Vineyards,Other permanent crops,Cropland,Agriculture,0.747174871,27.1314563,721.6967375,0.001035303,13.24360253
30621992,3062000,1992000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0,1.569870939,41.75856698,0,1.268742791
32361928,3236000,1928000,Vineyards,Other permanent crops,Cropland,Agriculture,0.483348499,5.588717015,148.6598726,0.003251372,8.416666667
32281852,3228000,1852000,Durum wheat,Cereals,Cropland,Agriculture,0.131167691,9.424641498,250.6954639,0.000523215,5.898876404
33342038,3334000,2038000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0.939268201,14.29774928,380.3201308,0.002469678,12.34914862
28602222,2860000,2222000,Grassland with sparse tree/shrub cover,Grassland with sparse tree/shrub cover,Grassland,Grassland,0.460723297,4.979534623,132.455621,0.003478322,2.284681131
38942726,3894000,2726000,Barley,Cereals,Cropland,Agriculture,2.150939664,8.154962084,216.9219914,0.009915729,15.43994647
33622846,3362000,2846000,Maize,Cereals,Cropland,Agriculture,0.720173536,16.80404917,446.9877079,0.001611171,8.197809492
48724914,4872000,4914000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,0.783303085,3.966727163,105.5149425,0.007423622,9.03087337
48924934,4892000,4934000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,0.986554949,7.493504806,199.3272279,0.004949424,14.58055925
47103916,4710000,3916000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,2.05962963,17.36851852,462.0025926,0.004458048,10.61082602
50584702,5058000,4702000,Oats,Cereals,Cropland,Agriculture,1.130835504,2.161891405,57.50631136,0.019664546,17.95166858
47942784,4794000,2784000,Dry pulses,"Dry pulses, vegetables, and flowers",Cropland,Agriculture,0.330079537,14.65353097,389.7839238,0.000846827,8.289124668
45242946,4524000,2946000,Common wheat,Cereals,Cropland,Agriculture,0.592300469,14.70359937,391.1157433,0.001514387,12.11421027
35062104,3506000,2104000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0.785298399,5.738719068,152.6499272,0.00514444,9.262010896
31141720,3114000,1720000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,0.314054054,19.74054054,525.0983784,0.000598086,8.415841584
31361940,3136000,1940000,Barley,Cereals,Cropland,Agriculture,0.157142857,5,133,0.001181525,3.231179214
45683670,4568000,3670000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,4.507674144,14.11097993,375.3520661,0.01200919,29.41666667
30561996,3056000,1996000,Barley,Cereals,Cropland,Agriculture,0,12.86176143,342.122854,0,0.911350456
35162564,3516000,2564000,Spontaneously re-vegetated surfaces,Spontaneously re-vegetated surfaces,Grassland,Grassland,0.27773864,13.64330163,362.9118234,0.000765306,6.0244952
31142246,3114000,2246000,Spontaneously re-vegetated surfaces,Spontaneously re-vegetated surfaces,Grassland,Grassland,0.151610761,5.191519982,138.0944315,0.001097877,1.067849515
31081962,3108000,1962000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0,8.395082425,223.3091925,0,1.778363247
48504726,4850000,4726000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,0.330963939,1.199144706,31.89724919,0.01037594,4.138274888
32541744,3254000,1744000,Shrubland without tree cover,Shrubland without tree cover,Shrubland,Other,0.143922317,12.66516386,336.8933588,0.000427204,4.377383518
49164932,4916000,4932000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.076147355,6.718803595,178.7201756,0.006021409,19.12450067
35042146,3504000,2146000,Spontaneously re-vegetated surfaces,Spontaneously re-vegetated surfaces,Grassland,Grassland,0.97808875,24.60504511,654.4942,0.001494419,10.26107072
47623498,4762000,3498000,Common wheat,Cereals,Cropland,Agriculture,0.410891089,4.058183596,107.9476837,0.003806391,9.281437126
27881848,2788000,1848000,Barley,Cereals,Cropland,Agriculture,0.142538211,11.54559505,307.1128284,0.000464123,2.265861027
51222918,5122000,2918000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,4.079970653,21.98989158,584.931116,0.00697513,32.14404248
50822928,5082000,2928000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.183910232,7.208697857,191.751363,0.006174195,12.93260474
44784322,4478000,4322000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,3.205115346,13.59745904,361.6924106,0.008861439,33.94069902
51784906,5178000,4906000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.441995143,8.476243851,225.4680864,0.006395562,11.13877822
28921890,2892000,1890000,Spontaneously re-vegetated surfaces,Spontaneously re-vegetated surfaces,Grassland,Grassland,0.11238998,5.338524035,142.0047393,0.000791452,1.974448316
32961790,3296000,1790000,Cherry fruit,Permanent crops: fruit trees,Cropland,Agriculture,0.220081315,5.4775794,145.703612,0.001510473,5.983048031
50783212,5078000,3212000,Barley,Cereals,Cropland,Agriculture,0.365188314,2.288513434,60.87445735,0.00599904,5.692946058
32902338,3290000,2338000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,2.119148936,10.06595745,267.7544681,0.007914523,21.7188541
33322870,3332000,2870000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.772943038,26.48470464,704.4931435,0.002516622,16.45736946
48623122,4862000,3122000,Common wheat,Cereals,Cropland,Agriculture,0.433615565,9.370083468,249.2442203,0.001739722,8.444664358
47582914,4758000,2914000,Other mixed woodland,Mixed woodland,Woodland,Forest,0.81227758,2.510676157,66.78398577,0.01216276,7.291322996
29281750,2928000,1750000,Barley,Cereals,Cropland,Agriculture,0,14.31602837,380.8063546,0,3.100775194
47821962,4782000,1962000,Other fruit trees and berries,Permanent crops: fruit trees,Cropland,Agriculture,0.747604446,16.59575827,441.4471701,0.001693531,13.63786826
32321928,3232000,1928000,Barley,Cereals,Cropland,Agriculture,0.688225539,6.984214729,185.7801118,0.003704517,9.171548117
50284620,5028000,4620000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,17.83750728,107.7984857,2867.43972,0.006220709,75.57610242
26942016,2694000,2016000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.910992969,3.368776082,89.60944378,0.010166261,3.699421965
31601976,3160000,1976000,Olive groves,Other permanent crops,Cropland,Agriculture,0.338545207,6.770904147,180.1060503,0.001879699,2.453580902
46463396,4646000,3396000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.520861601,6.850972411,182.2358661,0.002858173,1.864181092
37962780,3796000,2780000,Common wheat,Cereals,Cropland,Agriculture,0.196482922,13.3327697,354.651674,0.000554017,2.553962762
42722438,4272000,2438000,Spontaneously re-vegetated surfaces,Spontaneously re-vegetated surfaces,Grassland,Grassland,1.225318324,11.48735929,305.5637572,0.004010025,22.72921717
34082784,3408000,2784000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.167349119,11.37795976,302.6537297,0.003857045,6.63231383
46623028,4662000,3028000,Other cereals,Cereals,Cropland,Agriculture,0,3.521464858,93.67096522,0,0.549633578
33762832,3376000,2832000,Common wheat,Cereals,Cropland,Agriculture,1.576662144,10.72559282,285.3007689,0.005526316,14.04531823
47942370,4794000,2370000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.018001978,22.82294758,607.0904055,0.001676854,16.29408843
49343216,4934000,3216000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,0.558584987,1.909692263,50.79781421,0.010996241,3.673537234
39082862,3908000,2862000,Sugar beet,Root crops,Cropland,Agriculture,1.172189028,20.7888225,552.9826785,0.002119757,8.240571524
40382640,4038000,2640000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.820750988,40.29710145,1071.902899,0.001698616,15.63854618
30721756,3072000,1756000,Olive groves,Other permanent crops,Cropland,Agriculture,0.520982783,7.889167862,209.8518651,0.002482622,7.452282158
31141750,3114000,1750000,Olive groves,Other permanent crops,Cropland,Agriculture,0.286503279,22.87251179,608.4088137,0.000470906,4.263053536
31761666,3176000,1666000,Shrubland without tree cover,Shrubland without tree cover,Shrubland,Other,0.290984975,3.972175849,105.6598776,0.002753978,0.49833887
51464814,5146000,4814000,Other mixed woodland,Mixed woodland,Woodland,Forest,2.910543893,16.63167939,442.4026718,0.006578947,30.23797637
37923106,3792000,3106000,Potatoes,Root crops,Cropland,Agriculture,1.060412484,9.139745696,243.1172355,0.004361733,8.698550242
48903214,4890000,3214000,Common wheat,Cereals,Cropland,Agriculture,0.997846761,4.368682337,116.2069502,0.008586808,7.548108825
49443178,4944000,3178000,Rye,Cereals,Cropland,Agriculture,0.603088102,2.060551014,54.81065698,0.011003118,8.112168252
48883246,4888000,3246000,Rye,Cereals,Cropland,Agriculture,0.558970817,1.576584355,41.93714384,0.013328776,4.564930784
37202358,3720000,2358000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.914936616,12.85994243,342.0744687,0.002674671,10.28514917
53381850,5338000,1850000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.461267606,34.47509129,917.0374283,0.001593466,15.30815109
28642186,2864000,2186000,Vineyards,Other permanent crops,Cropland,Agriculture,0.383207934,3.7374601,99.41643867,0.003854573,2.533333333
46843766,4684000,3766000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,4.837676547,19.37272064,515.3143691,0.009387816,17.40059152
32882938,3288000,2938000,Other fresh vegetables,"Dry pulses, vegetables, and flowers",Cropland,Agriculture,1.095028681,9.257488846,246.2492033,0.004446831,14.00854982
50063158,5006000,3158000,Barley,Cereals,Cropland,Agriculture,0.859335951,3.308937284,88.01773176,0.009763214,6.943521595
46302578,4630000,2578000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,3.329257829,30.5033605,811.3893894,0.004103157,22.42928453
46264036,4626000,4036000,Other leguminous and mixtures for fodder,Fodder crops,Cropland,Agriculture,1.316186424,12.78733965,340.1432347,0.003869506,14.18851643
44383872,4438000,3872000,Other coniferous woodland,Coniferous woodland,Woodland,Forest,23.41025641,88.36677815,2350.556299,0.009959454,64.15584416
46383790,4638000,3790000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,10.12527352,46.9183078,1248.026988,0.008113024,69.59920173
47302554,4730000,2554000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.003112983,7.953976683,211.5757798,0.004741152,9.134775374
56882134,5688000,2134000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.968078576,6.963372212,185.2257008,0.005226481,18.99552461
35142218,3514000,2218000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,3.872727273,50.96969697,1355.793939,0.002856428,24.370444
31261890,3126000,1890000,Olive groves,Other permanent crops,Cropland,Agriculture,0.210304054,7.804617117,207.6028153,0.001013012,1.824212272
36662908,3666000,2908000,Common wheat,Cereals,Cropland,Agriculture,1.473193047,8.758157975,232.9670021,0.006323612,9.189099369
54422324,5442000,2324000,Maize,Cereals,Cropland,Agriculture,0.904870758,5.302737237,141.0528105,0.00641512,5.531561462
30342270,3034000,2270000,Maize,Cereals,Cropland,Agriculture,0.328805886,6.054203609,161.041816,0.002041742,10.81763122
48223270,4822000,3270000,Maize,Cereals,Cropland,Agriculture,0.319872654,4.960344057,131.9451519,0.002424285,0.715355182
33342884,3334000,2884000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0.784435954,11.12675112,295.9715799,0.002650376,17.624648
35922210,3592000,2210000,Other mixed woodland,Mixed woodland,Woodland,Forest,1.981270657,26.62014935,708.0959726,0.002798026,10.16166282
47502586,4750000,2586000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,2.274708675,6.447993095,171.5166163,0.013262322,22.72803068
44564034,4456000,4034000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,2.569838233,7.122398098,189.4557894,0.013564316,18.76501342
55722274,5572000,2274000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.054289194,12.03526478,320.138043,0.003293233,4.913964262
53561644,5356000,1644000,Olive groves,Other permanent crops,Cropland,Agriculture,0.233843987,14.61524916,388.7656278,0.000601504,5.365772371
46302452,4630000,2452000,Grassland with sparse tree/shrub cover,Grassland with sparse tree/shrub cover,Grassland,Grassland,1.446623094,18.84993728,501.4083317,0.00288512,16.40728477
39383058,3938000,3058000,Common wheat,Cereals,Cropland,Agriculture,0.872372372,9.814189189,261.0574324,0.003341688,12.06469714
28402378,2840000,2378000,Other mixed woodland,Mixed woodland,Woodland,Forest,2.202122528,11.34426757,301.7575173,0.007297656,31.12956811
36862270,3686000,2270000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,1.038252357,9.329224075,248.1573604,0.004183847,8.158508159
46183812,4618000,3812000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,2.117695473,9.222222222,245.3111111,0.008632693,19.56305859
48142494,4814000,2494000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,2.341747985,40.55508415,1078.765238,0.002170767,21.62926018
33903630,3390000,3630000,Shrubland without tree cover,Shrubland without tree cover,Shrubland,Other,9.973876698,46.68930686,1241.935563,0.008030913,72.73892608
48524982,4852000,4982000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,1.427270888,8.11585407,215.8817183,0.006611356,18.70065789
37682906,3768000,2906000,Common wheat,Cereals,Cropland,Agriculture,0.703525332,9.060553522,241.0107237,0.002919062,13.52657005
48004986,4800000,4986000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,2.826205394,19.82112049,527.2418051,0.005360359,47.68419553
30122298,3012000,2298000,Shrubland with sparse tree cover,Shrubland with sparse tree cover,Shrubland,Other,0.350565974,5.982992623,159.1476038,0.002202773,2.165289256
37082380,3708000,2380000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.248931822,13.72283114,365.0273082,0.003421475,11.21556985
38462664,3846000,2664000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.016387538,17.38819857,462.526082,0.002197471,7.66544729
43062380,4306000,2380000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.96493818,24.3532017,647.7951652,0.001489573,10.22200133
37022386,3702000,2386000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.303007377,19.51894584,519.2039594,0.002509625,12.32172471
40482646,4048000,2646000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,4.892510402,41.63430421,1107.472492,0.004417726,28.59029383
28282042,2828000,2042000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,2.098448573,12.18795888,324.1997063,0.006472703,13.02681992
32782906,3278000,2906000,Maize,Cereals,Cropland,Agriculture,1.469322068,17.47602763,464.8623349,0.003160768,17.54851551
29002406,2900000,2406000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,4.358251423,20.39575789,542.5271599,0.008033241,36.2256681
36562934,3656000,2934000,Common wheat,Cereals,Cropland,Agriculture,0.694428599,9.206439754,244.8912975,0.002835661,12.37920693
48084764,4808000,4764000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,4.221728395,19.9473251,530.5988477,0.007956535,32.63473054
48422540,4842000,2540000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.347406733,3.474067334,92.41019108,0.003759398,8.932714617
31361850,3136000,1850000,Vineyards,Other permanent crops,Cropland,Agriculture,0.468678313,7.323098641,194.7944239,0.002406015,5.848147533
54581828,5458000,1828000,Other root crops,Root crops,Cropland,Agriculture,0.55694315,16.50201926,438.9537123,0.001268797,11.3369691
51124738,5112000,4738000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,13.53837953,66.06965174,1757.452736,0.00770341,68.84755895
34982150,3498000,2150000,Barley,Cereals,Cropland,Agriculture,0.227475163,4.075596666,108.4108713,0.002098269,2.861896839
30881760,3088000,1760000,Olive groves,Other permanent crops,Cropland,Agriculture,0.298817075,9.865706612,262.4277959,0.001138664,2.637289267
46683878,4668000,3878000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,4.444664816,21.72947243,578.0039667,0.007689679,16.64737973
51664756,5166000,4756000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,1.283410647,9.228333701,245.4736765,0.005228303,25.14880952
51464746,5146000,4746000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,0.667976792,5.954831867,158.3985277,0.004217064,11.20159548
53782364,5378000,2364000,Common wheat,Cereals,Cropland,Agriculture,0.833656388,8.19030837,217.8622026,0.003826531,18.92857143
36062644,3606000,2644000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0.662704045,14.72675656,391.7317246,0.001691729,6.595956248
54022304,5402000,2304000,Grassland with sparse tree/shrub cover,Grassland with sparse tree/shrub cover,Grassland,Grassland,0.411036434,12.62469048,335.8167669,0.00122399,6.622625929
31701854,3170000,1854000,Vineyards,Other permanent crops,Cropland,Agriculture,0,4.675143606,124.3588199,0,1.613168724
49523284,4952000,3284000,Common wheat,Cereals,Cropland,Agriculture,0.500731261,5.411943937,143.9577087,0.003478322,8.787727197
54902398,5490000,2398000,Common wheat,Cereals,Cropland,Agriculture,0.648684712,13.3428644,354.9201932,0.001827692,13.98589933
49483302,4948000,3302000,Sugar beet,Root crops,Cropland,Agriculture,0.309020139,4.682123315,124.5444802,0.002481203,2.748518762
31681918,3168000,1918000,Barley,Cereals,Cropland,Agriculture,0,13.83797695,368.0901869,0,1.275890638
34282836,3428000,2836000,Common wheat,Cereals,Cropland,Agriculture,0.571756602,13.18216609,350.6456181,0.001630582,13.16051844
57022486,5702000,2486000,Sunflower,Non-permanent industrial crops,Cropland,Agriculture,0.309811589,5.901173125,156.9712051,0.001973684,6.792577866
49144846,4914000,4846000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,12.87546967,82.27232063,2188.443729,0.005883391,73.42368046
53902268,5390000,2268000,Grassland with sparse tree/shrub cover,Grassland with sparse tree/shrub cover,Grassland,Grassland,1.096372093,15.95658915,424.4452713,0.002583071,23.7804878
36382808,3638000,2808000,Barley,Cereals,Cropland,Agriculture,0.517671518,14.37976438,382.5017325,0.001353383,4.642326119
35843492,3584000,3492000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,0.777711324,15.88516746,422.5454545,0.001840539,16.73306773
50424986,5042000,4986000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.133834884,5.696561737,151.5285422,0.007482649,15.71833806
31202150,3120000,2150000,Oats,Cereals,Cropland,Agriculture,0.482668729,21.54176693,573.0110003,0.000842338,3.178565485
56382434,5638000,2434000,Common wheat,Cereals,Cropland,Agriculture,0.716054014,7.471867967,198.7516879,0.003602757,11.45798738
48584940,4858000,4940000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.045669291,9.258530184,246.2769029,0.004245909,16.24072547
36142792,3614000,2792000,Temporary grasslands,Fodder crops,Cropland,Agriculture,0.527077086,10.78555889,286.8958664,0.001837172,5.500916819
50664618,5066000,4618000,Other mixed woodland,Mixed woodland,Woodland,Forest,0.525871172,16.36043647,435.18761,0.001208378,37.67686739
50844708,5084000,4708000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,0.267741935,3.402553763,90.50793011,0.002958215,18.31357049
37903026,3790000,3026000,Sugar beet,Root crops,Cropland,Agriculture,0.308823529,8.725490196,232.0980392,0.001330574,6.849315068
28102114,2810000,2114000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,0.369015048,3.311673507,88.09051528,0.004189044,2.98606503
35182124,3518000,2124000,Maize,Cereals,Cropland,Agriculture,0.347214299,11.67902643,310.6621031,0.001117659,12.68470862
48544698,4854000,4698000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,0.98425051,5.792724353,154.0864678,0.006387651,9.552538964
34262824,3426000,2824000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.384138065,18.4551742,490.9076336,0.002819549,13.70481928
36303484,3630000,3484000,Common wheat,Cereals,Cropland,Agriculture,0.928022362,15.75704635,419.137433,0.002214124,18.43830151
49523276,4952000,3276000,Common wheat,Cereals,Cropland,Agriculture,0.490271022,8.219249479,218.6320361,0.002242448,5.110451698
